769633.583,596791.817,1436
766519.896,596760.994,1196
763622.009,596730.172,1526
765255.924,596699.349,1171
766889.839,596668.527,1200
768523.754,596637.704,1411
770157.669,596606.882,1327
771791.585,596576.059,1344
773425.5,596545.237,1255
775059.415,596514.415,1276
776693.33,596483.592,1091
778327.245,596452.77,981
779961.161,596421.947,836
752400.402,596360.302,1546
754034.317,596329.48,1298
755668.233,596298.657,1441
757302.148,596267.835,1732
758936.063,596237.012,1640
760569.978,596206.19,1746
762203.893,596175.367,1702
763837.809,596144.545,1455
765471.724,596113.722,1456
767105.639,596082.9,1031
768739.554,596052.077,1235
770373.47,596021.255,1288
772007.385,595990.432,1417
773641.3,595959.61,1136
775275.215,595928.787,1003
776909.13,595897.965,1113
778543.046,595867.143,897
750982.287,595805.498,1904
752616.202,595774.675,1582
754250.117,595743.853,1326
755884.033,595713.03,1315
757517.948,595682.208,1677
759151.863,595651.385,1403
760785.778,595620.563,1718
762419.694,595589.74,1664
764053.609,595558.918,1478
765687.524,595528.095,1444
767321.439,595497.273,994
768955.354,595466.45,1058
770589.27,595435.628,1030
772223.185,595404.805,1328
773857.1,595373.983,1041
775491.015,595343.16,1038
777124.93,595312.338,941
778758.846,595281.515,823
751198.087,595219.871,1943
752832.002,595189.048,1620
754465.918,595158.226,1285
756099.833,595127.403,1236
757733.748,595096.581,1509
759367.663,595065.758,1449
761001.578,595034.936,1871
762635.494,595004.113,1547
764269.409,594973.291,1660
765903.324,594942.468,1192
767537.239,594911.646,1241
769171.155,594880.823,868
770805.07,594850.001,1243
772438.985,594819.178,1125
774072.9,594788.356,741
775706.815,594757.533,1081
777340.731,594726.711,1019
778974.646,594695.888,725
751413.887,594634.243,2002
753047.803,594603.421,1665
754681.718,594572.598,1251
756315.633,594541.776,1097
757949.548,594510.954,1368
759583.463,594480.131,1621
761217.379,594449.309,1957
762851.294,594418.486,1882
764485.209,594387.664,1722
766119.124,594356.841,1136
767753.039,594326.019,1188
769386.955,594295.196,916
771020.87,594264.374,1081
772654.785,594233.551,998
774288.7,594202.729,837
775922.616,594171.906,911
777556.531,594141.084,955
779190.446,594110.261,777
751629.687,594048.616,2007
753263.603,594017.794,1561
754897.518,593986.971,1318
756531.433,593956.149,1051
758165.348,593925.326,1190
759799.264,593894.504,1589
761433.179,593863.682,1713
763067.094,593832.859,1784
764701.009,593802.037,1430
766334.924,593771.214,1271
767968.84,593740.392,1434
769602.755,593709.569,1003
771236.67,593678.747,1024
772870.585,593647.924,804
774504.5,593617.102,852
776138.416,593586.279,757
777772.331,593555.457,890
779406.246,593524.634,768
751845.488,593462.989,2027
753479.403,593432.167,1519
755113.318,593401.344,1374
756747.233,593370.522,1033
758381.148,593339.699,1236
760015.064,593308.877,1666
761648.979,593278.054,1760
763282.894,593247.232,1657
764916.809,593216.41,1304
766550.724,593185.587,1489
768184.64,593154.765,1215
769818.555,593123.942,827
771452.47,593093.12,753
773086.385,593062.297,632
774720.301,593031.475,832
776354.216,593000.652,664
777988.131,592969.83,883
779622.046,592939.007,702
752061.288,592877.362,1925
753695.203,592846.54,1562
755329.118,592815.717,1493
756963.033,592784.895,1026
758596.949,592754.072,1508
760230.864,592723.25,1345
761864.779,592692.427,1992
763498.694,592661.605,1658
765132.609,592630.782,1411
766766.525,592599.96,1674
768400.44,592569.138,1346
770034.355,592538.315,868
771668.27,592507.493,568
773302.185,592476.67,528
774936.101,592445.848,761
776570.016,592415.025,626
778203.931,592384.203,821
779837.846,592353.38,808
752277.088,592291.735,1814
753911.003,592260.913,1582
755544.918,592230.09,1342
757178.833,592199.268,1041
758812.749,592168.445,1518
760446.664,592137.623,1347
762080.579,592106.8,1960
763714.494,592075.978,1791
765348.41,592045.155,1507
766982.325,592014.333,1340
768616.24,591983.51,1395
770250.155,591952.688,1106
771884.07,591921.866,558
773517.986,591891.043,609
775151.901,591860.221,734
776785.816,591829.398,551
778419.731,591798.576,653
780053.646,591767.753,729
752492.888,591706.108,1868
754126.803,591675.286,1697
755760.718,591644.463,1207
757394.634,591613.641,1151
759028.549,591582.818,1243
760662.464,591551.996,1668
762296.379,591521.173,1950
763930.294,591490.351,1586
765564.21,591459.528,1282
767198.125,591428.706,1337
768832.04,591397.883,1160
770465.955,591367.061,863
772099.87,591336.238,555
773733.786,591305.416,612
775367.701,591274.594,664
777001.616,591243.771,532
778635.531,591212.949,615
751074.773,591151.304,1731
752708.688,591120.481,1831
754342.603,591089.659,1559
755976.518,591058.836,956
757610.434,591028.014,1091
759244.349,590997.191,1173
760878.264,590966.369,1561
762512.179,590935.546,1950
764146.095,590904.724,1583
765780.01,590873.901,1156
767413.925,590843.079,1383
769047.84,590812.256,1062
770681.755,590781.434,770
772315.671,590750.611,529
773949.586,590719.789,518
775583.501,590688.966,649
777155.759,590658.144,501
778758.846,590627.321,574
751136.43,590565.677,1670
752739.517,590534.854,1748
754373.432,590504.032,1372
756007.347,590473.209,977
757641.262,590442.387,1031
759275.177,590411.564,1361
760909.093,590380.742,1618
762543.008,590349.919,1618
764176.923,590319.097,1382
765810.838,590288.274,1150
767444.754,590257.452,1270
769078.669,590226.629,985
770712.584,590195.807,643
772346.499,590164.984,581
773980.414,590134.162,436
775614.33,590103.339,553
777248.245,590072.517,552
778882.16,590041.694,671
751321.402,589980.049,1641
752955.317,589949.227,1726
754589.232,589918.405,1143
756223.147,589887.582,880
757857.062,589856.76,1179
759490.978,589825.937,1608
761124.893,589795.115,1673
762758.808,589764.292,1621
764392.723,589733.47,1416
766026.638,589702.647,1173
767660.554,589671.825,1156
769294.469,589641.002,795
770928.384,589610.18,817
772562.299,589579.357,577
774196.215,589548.535,486
775830.13,589517.712,540
777464.045,589486.89,479
779097.96,589456.067,512
751537.202,589394.422,1504
753171.117,589363.6,1699
754805.032,589332.777,986
756438.947,589301.955,1004
758072.863,589271.133,1328
759706.778,589240.31,1784
761340.693,589209.488,1800
762974.608,589178.665,1475
764608.523,589147.843,1274
766242.439,589117.02,1282
767876.354,589086.198,1071
769510.269,589055.375,823
771144.184,589024.553,801
772778.099,588993.73,548
774412.015,588962.908,394
776045.93,588932.085,471
777679.845,588901.263,422
779313.76,588870.44,445
751753.002,588808.795,1270
753386.917,588777.973,1513
755020.832,588747.15,1049
756654.747,588716.328,1107
758288.663,588685.505,1204
759922.578,588654.683,1727
761556.493,588623.861,1696
763190.408,588593.038,1485
764824.323,588562.216,1276
766458.239,588531.393,1164
768092.154,588500.571,908
769726.069,588469.748,929
771359.984,588438.926,777
772993.9,588408.103,502
774627.815,588377.281,383
776261.73,588346.458,458
777895.645,588315.636,484
779529.56,588284.813,525
751968.802,588223.168,1172
753602.717,588192.346,1335
755236.632,588161.523,895
756870.548,588130.701,1111
758504.463,588099.878,1276
760138.378,588069.056,1658
761772.293,588038.233,1502
763406.208,588007.411,1352
765040.124,587976.589,1098
766674.039,587945.766,1017
768307.954,587914.944,869
769941.869,587884.121,767
771575.784,587853.299,716
773209.7,587822.476,544
774843.615,587791.654,406
776477.53,587760.831,361
778111.445,587730.009,567
779745.361,587699.186,689
752184.602,587637.541,1165
753818.517,587606.719,1249
755452.432,587575.896,834
757086.348,587545.074,1164
758720.263,587514.251,1407
760354.178,587483.429,1682
761988.093,587452.606,1428
763622.009,587421.784,1316
765255.924,587390.961,1033
766889.839,587360.139,864
768523.754,587329.317,775
770157.669,587298.494,702
771791.585,587267.672,588
773425.5,587236.849,527
775059.415,587206.027,383
776693.33,587175.204,384
778327.245,587144.382,673
779961.161,587113.559,674
752400.402,587051.914,1073
754034.317,587021.092,1047
755668.233,586990.269,1008
757302.148,586959.447,1475
758936.063,586928.624,1638
760569.978,586897.802,1681
762203.893,586866.979,1424
763837.809,586836.157,1249
765471.724,586805.334,947
767105.639,586774.512,813
768739.554,586743.689,842
770373.47,586712.867,685
772007.385,586682.045,608
773641.3,586651.222,613
775275.215,586620.4,491
776909.13,586589.577,478
778543.046,586558.755,788
750982.287,586497.11,1453
752616.202,586466.287,1078
754250.117,586435.465,974
755884.033,586404.642,1028
757517.948,586373.82,1366
759151.863,586342.997,1783
760785.778,586312.175,1803
762419.694,586281.352,1343
764053.609,586250.53,905
765687.524,586219.707,742
767321.439,586188.885,713
768955.354,586158.062,944
770589.27,586127.24,672
772223.185,586096.417,593
773857.1,586065.595,573
775491.015,586034.772,495
777124.93,586003.95,568
778758.846,585973.128,556
751198.087,585911.483,1235
752832.002,585880.66,917
754465.918,585849.838,835
756099.833,585819.015,1280
757733.748,585788.193,1317
759367.663,585757.37,1644
761001.578,585726.548,1442
762635.494,585695.725,1204
764269.409,585664.903,732
765903.324,585634.08,666
767537.239,585603.258,626
769171.155,585572.435,845
770805.07,585541.613,812
772438.985,585510.79,571
774072.9,585479.968,556
775706.815,585449.145,345
777340.731,585418.323,657
778974.646,585387.5,520
751413.887,585325.856,1402
753047.803,585295.033,998
754681.718,585264.211,784
756315.633,585233.388,1319
757949.548,585202.566,1310
759583.463,585171.743,1461
761217.379,585140.921,1275
762851.294,585110.098,975
764485.209,585079.276,873
766119.124,585048.453,581
767753.039,585017.631,644
769386.955,584986.808,798
771020.87,584955.986,776
772654.785,584925.163,545
774288.7,584894.341,420
775922.616,584863.518,531
777556.531,584832.696,639
779190.446,584801.873,462
751629.687,584740.228,1226
753263.603,584709.406,982
754897.518,584678.584,772
756531.433,584647.761,1010
758165.348,584616.939,1478
759799.264,584586.116,1444
761433.179,584555.294,1313
763067.094,584524.471,1093
764701.009,584493.649,864
766334.924,584462.826,685
767968.84,584432.004,627
769602.755,584401.181,730
771236.67,584370.359,597
772870.585,584339.536,518
774504.5,584308.714,475
776138.416,584277.891,455
777772.331,584247.069,523
779406.246,584216.246,373
751845.488,584154.601,1104
753479.403,584123.779,824
755113.318,584092.956,825
756747.233,584062.134,1032
758381.148,584031.312,1464
760015.064,584000.489,1619
761648.979,583969.667,1485
763282.894,583938.844,1154
764916.809,583908.022,773
766550.724,583877.199,649
768184.64,583846.377,510
769818.555,583815.554,598
771452.47,583784.732,559
773086.385,583753.909,666
774720.301,583723.087,481
776354.216,583692.264,430
777988.131,583661.442,422
779622.046,583630.619,319
752061.288,583568.974,1249
753695.203,583538.152,1010
755329.118,583507.329,794
756963.033,583476.507,1160
758596.949,583445.684,1318
760230.864,583414.862,1324
761864.779,583384.04,1091
763498.694,583353.217,1071
765132.609,583322.395,926
766766.525,583291.572,632
768400.44,583260.75,564
770034.355,583229.927,591
771668.27,583199.105,474
773302.185,583168.282,429
774936.101,583137.46,597
776570.016,583106.637,420
778203.931,583075.815,317
779776.189,583044.992,294
752153.773,582983.347,1294
753756.86,582952.525,1148
755359.947,582921.702,922
756963.033,582890.88,1407
758566.12,582860.057,1186
760169.207,582829.235,1207
761772.293,582798.412,1005
763375.38,582767.59,960
764978.466,582736.768,726
766581.553,582705.945,776
768184.64,582675.123,553
769787.726,582644.3,579
771390.813,582613.478,522
772993.9,582582.655,471
774596.986,582551.833,605
776200.073,582521.01,549
777803.159,582490.188,339
779406.246,582459.365,296
751783.83,582397.72,1570
753386.917,582366.898,1276
754990.004,582336.075,821
756593.09,582305.253,1057
758196.177,582274.43,1109
759799.264,582243.608,1231
761402.35,582212.785,1021
763005.437,582181.963,841
764608.523,582151.14,673
766211.61,582120.318,655
767814.697,582089.495,659
769417.783,582058.673,547
771020.87,582027.851,537
772654.785,581997.028,433
774288.7,581966.206,634
775922.616,581935.383,808
777556.531,581904.561,457
779190.446,581873.738,289
751629.687,581812.093,1349
753263.603,581781.271,1196
754897.518,581750.448,745
756531.433,581719.626,1152
758165.348,581688.803,1011
759799.264,581657.981,1130
761433.179,581627.158,885
763067.094,581596.336,758
764701.009,581565.513,728
766334.924,581534.691,587
767968.84,581503.868,524
769602.755,581473.046,596
771236.67,581442.223,530
772870.585,581411.401,450
774504.5,581380.579,740
776138.416,581349.756,677
777772.331,581318.934,412
779406.246,581288.111,284
751845.488,581226.466,1201
753479.403,581195.644,1160
755113.318,581164.821,796
756747.233,581133.999,1228
758381.148,581103.176,939
760015.064,581072.354,1118
761648.979,581041.531,795
763282.894,581010.709,714
764916.809,580979.886,811
766550.724,580949.064,564
768184.64,580918.241,429
769818.555,580887.419,634
771452.47,580856.596,488
773086.385,580825.774,594
774720.301,580794.951,936
776354.216,580764.129,538
777988.131,580733.307,374
779622.046,580702.484,281
752061.288,580640.839,1175
753695.203,580610.017,905
755329.118,580579.194,884
756963.033,580548.372,1264
758596.949,580517.549,854
760230.864,580486.727,995
761864.779,580455.904,734
763498.694,580425.082,723
765132.609,580394.259,684
766766.525,580363.437,503
768400.44,580332.614,527
770034.355,580301.792,526
771668.27,580270.969,513
773302.185,580240.147,724
774936.101,580209.324,720
776570.016,580178.502,487
778203.931,580147.679,316
779837.846,580116.857,282
752277.088,580055.212,1159
753911.003,580024.39,889
755544.918,579993.567,899
757178.833,579962.745,1021
758812.749,579931.922,859
760446.664,579901.1,946
762080.579,579870.277,685
763714.494,579839.455,700
765348.41,579808.632,555
766982.325,579777.81,409
768616.24,579746.987,492
770250.155,579716.165,506
771884.07,579685.342,660
773517.986,579654.52,884
775151.901,579623.697,522
776785.816,579592.875,429
778419.731,579562.052,299
780053.646,579531.23,287
752492.888,579469.585,908
754126.803,579438.763,718
755760.718,579407.94,1004
757394.634,579377.118,892
759028.549,579346.295,803
760662.464,579315.473,727
762296.379,579284.65,651
763930.294,579253.828,523
765564.21,579223.005,716
767198.125,579192.183,446
768832.04,579161.36,578
770465.955,579130.538,466
772099.87,579099.715,673
773733.786,579068.893,891
775367.701,579038.07,399
777001.616,579007.248,381
778635.531,578976.425,282
751074.773,578914.78,748
752708.688,578883.958,796
754342.603,578853.135,759
755976.518,578822.313,1215
757610.434,578791.491,885
759244.349,578760.668,759
760878.264,578729.846,662
762512.179,578699.023,614
764146.095,578668.201,497
765780.01,578637.378,583
767413.925,578606.556,424
769047.84,578575.733,444
770681.755,578544.911,603
772315.671,578514.088,814
773949.586,578483.266,622
775583.501,578452.443,396
777217.416,578421.621,297
778851.331,578390.798,276
751290.573,578329.153,629
752924.488,578298.331,743
754558.403,578267.508,837
756192.319,578236.686,1285
757826.234,578205.863,819
759460.149,578175.041,647
761094.064,578144.218,780
762727.979,578113.396,560
764361.895,578082.574,466
765995.81,578051.751,533
767629.725,578020.929,477
769263.64,577990.106,427
770897.556,577959.284,597
772531.471,577928.461,870
774165.386,577897.639,539
775799.301,577866.816,337
777433.216,577835.994,293
779067.132,577805.171,288
751506.373,577743.526,818
753140.288,577712.704,774
754774.204,577681.881,1020
756408.119,577651.059,873
758042.034,577620.236,821
759675.949,577589.414,588
761309.864,577558.591,830
762943.78,577527.769,554
764577.695,577496.946,537
766211.61,577466.124,438
767845.525,577435.302,442
769479.44,577404.479,562
771113.356,577373.657,761
772747.271,577342.834,669
774381.186,577312.012,488
776015.101,577281.189,295
777649.017,577250.367,285
779282.932,577219.544,276
751722.173,577157.899,1064
753356.088,577127.077,896
754990.004,577096.254,1069
756623.919,577065.432,721
758257.834,577034.609,697
759891.749,577003.787,611
761525.664,576972.964,676
763159.58,576942.142,530
764793.495,576911.319,442
766427.41,576880.497,420
768061.325,576849.674,383
769695.241,576818.852,635
771329.156,576788.03,844
772963.071,576757.207,612
774596.986,576726.385,377
776230.901,576695.562,282
777864.817,576664.74,279
779498.732,576633.917,270
751937.973,576572.272,1117
753571.889,576541.45,1200
755205.804,576510.627,931
756839.719,576479.805,661
758473.634,576448.982,632
760107.549,576418.16,631
761741.465,576387.337,585
763375.38,576356.515,477
765009.295,576325.692,381
766643.21,576294.87,356
768277.125,576264.047,515
769911.041,576233.225,822
771544.956,576202.402,759
773178.871,576171.58,515
774812.786,576140.758,313
776446.702,576109.935,281
778080.617,576079.113,277
779714.532,576048.29,267
752153.773,575986.645,1246
753787.689,575955.823,1112
755421.604,575925,732
757055.519,575894.178,592
758689.434,575863.355,612
760323.35,575832.533,550
761957.265,575801.71,515
763591.18,575770.888,482
765225.095,575740.065,461
766859.01,575709.243,469
768492.926,575678.42,617
770126.841,575647.598,885
771760.756,575616.775,610
773394.671,575585.953,470
775028.586,575555.13,293
776662.502,575524.308,275
778296.417,575493.486,273
779930.332,575462.663,265
752277.088,575401.018,1453
753880.174,575370.196,1124
755483.261,575339.373,680
757086.348,575308.551,639
758689.434,575277.728,604
760292.521,575246.906,546
761895.608,575216.083,450
763498.694,575185.261,451
765101.781,575154.438,567
766704.867,575123.616,465
768307.954,575092.793,652
769911.041,575061.971,697
771514.127,575031.148,533
773117.214,575000.326,435
774720.301,574969.503,284
776323.387,574938.681,273
777926.474,574907.858,269
779529.56,574877.036,263
751907.145,574815.391,1276
753510.231,574784.569,1196
755113.318,574753.746,701
756716.405,574722.924,524
758319.491,574692.101,546
759922.578,574661.279,529
761525.664,574630.456,451
763128.751,574599.634,506
764731.838,574568.811,367
766334.924,574537.989,358
767938.011,574507.166,368
769541.098,574476.344,555
771144.184,574445.521,455
772747.271,574414.699,315
774350.357,574383.876,278
775953.444,574353.054,270
777556.531,574322.231,266
779159.617,574291.409,263
751537.202,574229.764,1188
753140.288,574198.941,1063
754743.375,574168.119,716
756346.462,574137.297,524
757949.548,574106.474,465
759552.635,574075.652,502
761155.721,574044.829,494
762758.808,574014.007,441
764361.895,573983.184,507
765964.981,573952.362,470
767568.068,573921.539,421
769171.155,573890.717,431
770774.241,573859.894,382
772377.328,573829.072,293
773980.414,573798.249,274
775583.501,573767.427,274
777186.588,573736.604,263
778789.674,573705.782,262
751167.259,573644.137,980
752770.345,573613.314,853
754373.432,573582.492,736
755976.518,573551.669,656
757579.605,573520.847,541
759213.52,573490.025,447
760847.436,573459.202,453
762481.351,573428.38,409
764115.266,573397.557,574
765749.181,573366.735,584
767383.096,573335.912,491
769017.012,573305.09,294
770650.927,573274.267,314
772284.842,573243.445,285
773918.757,573212.622,275
775552.672,573181.8,278
777186.588,573150.977,268
778820.503,573120.155,258
751259.744,573058.51,1007
752893.66,573027.687,773
754527.575,572996.865,748
756161.49,572966.042,621
757795.405,572935.22,592
759429.32,572904.397,523
761063.236,572873.575,462
762697.151,572842.753,436
764331.066,572811.93,517
765964.981,572781.108,733
767598.897,572750.285,498
769232.812,572719.463,322
770866.727,572688.64,290
772500.642,572657.818,282
774134.557,572626.995,271
775768.473,572596.173,266
777402.388,572565.35,259
779036.303,572534.528,257
751475.544,572472.883,699
753109.46,572442.06,698
754743.375,572411.238,606
756377.29,572380.415,582
758011.205,572349.593,542
759645.121,572318.77,465
761279.036,572287.948,511
762912.951,572257.125,544
764546.866,572226.303,624
766180.781,572195.481,847
767814.697,572164.658,607
769448.612,572133.836,306
771082.527,572103.013,282
772716.442,572072.191,274
774350.357,572041.368,271
775984.273,572010.546,262
777618.188,571979.723,256
779252.103,571948.901,254
751691.345,571887.256,587
753325.26,571856.433,757
754959.175,571825.611,744
756593.09,571794.788,553
758227.005,571763.966,489
759860.921,571733.143,483
761494.836,571702.321,491
763128.751,571671.498,581
764762.666,571640.676,683
766396.582,571609.853,849
768030.497,571579.031,498
769664.412,571548.209,307
771298.327,571517.386,278
772932.242,571486.564,269
774566.158,571455.741,263
776200.073,571424.919,259
777833.988,571394.096,253
779467.903,571363.274,254
751907.145,571301.629,557
753541.06,571270.806,785
755174.975,571239.984,723
756808.89,571209.161,582
758442.806,571178.339,503
760076.721,571147.516,494
761710.636,571116.694,473
763344.551,571085.871,584
764978.466,571055.049,810
766612.382,571024.226,737
768246.297,570993.404,430
769880.212,570962.581,297
771514.127,570931.759,276
773148.043,570900.937,268
774781.958,570870.114,260
776415.873,570839.292,254
778049.788,570808.469,252
779683.703,570777.647,249
752122.945,570716.002,692
753756.86,570685.179,879
755390.775,570654.357,675
757024.69,570623.534,507
758658.606,570592.712,444
760292.521,570561.889,437
761926.436,570531.067,419
763560.351,570500.244,639
765194.267,570469.422,911
766828.182,570438.599,633
768462.097,570407.777,352
770096.012,570376.954,293
771729.927,570346.132,269
773363.843,570315.309,266
774997.758,570284.487,259
776631.673,570253.664,261
778265.588,570222.842,256
779899.503,570192.02,247
752338.745,570130.375,749
753972.66,570099.552,952
755606.575,570068.73,619
757240.491,570037.907,531
758874.406,570007.085,458
760508.321,569976.262,420
762142.236,569945.44,430
763776.151,569914.617,651
765410.067,569883.795,949
767043.982,569852.972,556
768677.897,569822.15,319
770311.812,569791.327,285
771945.728,569760.505,268
773579.643,569729.682,263
775213.558,569698.86,256
776847.473,569668.037,252
778481.388,569637.215,249
780115.304,569606.392,254
752554.545,569544.748,714
754188.46,569513.925,942
755822.376,569483.103,634
757456.291,569452.28,514
759090.206,569421.458,452
760724.121,569390.635,408
762358.036,569359.813,455
763991.952,569328.99,659
765625.867,569298.168,796
767259.782,569267.345,473
768893.697,569236.523,305
770527.612,569205.7,274
772161.528,569174.878,266
773795.443,569144.055,262
775429.358,569113.233,253
777063.273,569082.41,243
778697.189,569051.588,244
751136.43,568989.943,460
752770.345,568959.12,801
754404.26,568928.298,842
756038.176,568897.476,611
757672.091,568866.653,530
759306.006,568835.831,455
760939.921,568805.008,492
762573.837,568774.186,433
764207.752,568743.363,715
765841.667,568712.541,726
767475.582,568681.718,399
769109.497,568650.896,299
770743.413,568620.073,278
772377.328,568589.251,262
774011.243,568558.428,258
775645.158,568527.606,250
777279.073,568496.783,248
778912.989,568465.961,242
751352.23,568404.316,558
752986.145,568373.493,695
754620.061,568342.671,741
756253.976,568311.848,570
757887.891,568281.026,481
759521.806,568250.204,412
761155.721,568219.381,459
762789.637,568188.559,492
764423.552,568157.736,698
766057.467,568126.914,620
767691.382,568096.091,337
769325.297,568065.269,294
770959.213,568034.446,271
772593.128,568003.624,260
774227.043,567972.801,254
775860.958,567941.979,249
777494.874,567911.156,245
779128.789,567880.334,239
751568.03,567818.689,623
753201.945,567787.866,738
754835.861,567757.044,690
756469.776,567726.221,566
758103.691,567695.399,449
759737.606,567664.576,425
761371.522,567633.754,441
763005.437,567602.932,555
764639.352,567572.109,685
766273.267,567541.287,501
767907.182,567510.464,328
769541.098,567479.642,287
771175.013,567448.819,268
772808.928,567417.997,258
774442.843,567387.174,253
776076.758,567356.352,247
777710.674,567325.529,244
779344.589,567294.707,238
751783.83,567233.062,699
753417.746,567202.239,880
755051.661,567171.417,623
756685.576,567140.594,488
758319.491,567109.772,472
759953.406,567078.949,419
761587.322,567048.127,368
763221.237,567017.304,425
764855.152,566986.482,634
766489.067,566955.66,410
768122.983,566924.837,318
769756.898,566894.015,286
771390.813,566863.192,267
773024.728,566832.37,258
774658.643,566801.547,256
776292.559,566770.725,253
777926.474,566739.902,241
779560.389,566709.08,236
751999.63,566647.435,716
753633.546,566616.612,778
755267.461,566585.79,632
756901.376,566554.967,490
758535.291,566524.145,440
760169.207,566493.322,429
761803.122,566462.5,448
763437.037,566431.677,368
765070.952,566400.855,610
766704.867,566370.032,364
768338.783,566339.21,310
769972.698,566308.388,285
771606.613,566277.565,265
773240.528,566246.743,254
774874.443,566215.92,254
776508.359,566185.098,244
778142.274,566154.275,239
779776.189,566123.453,234
752215.431,566061.808,630
753849.346,566030.985,691
755483.261,566000.163,544
757117.176,565969.34,461
758751.091,565938.518,425
760385.007,565907.695,398
762018.922,565876.873,441
763652.837,565846.05,436
765286.752,565815.228,512
766920.668,565784.405,335
768554.583,565753.583,301
770188.498,565722.76,282
771822.413,565691.938,263
773456.328,565661.115,252
775090.244,565630.293,243
776724.159,565599.471,243
778358.074,565568.648,236
779991.989,565537.826,240
752431.231,565476.181,598
754065.146,565445.358,597
755699.061,565414.536,475
757332.976,565383.713,444
758966.892,565352.891,404
760600.807,565322.068,380
762234.722,565291.246,394
763868.637,565260.423,357
765502.552,565229.601,385
767136.468,565198.778,325
768770.383,565167.956,296
770404.298,565137.133,277
772038.213,565106.311,261
773672.129,565075.488,251
775306.044,565044.666,240
776939.959,565013.843,239
778604.703,564983.021,231
751105.601,564921.376,439
752770.345,564890.554,568
754435.089,564859.731,512
756099.833,564828.909,482
757764.577,564798.086,452
759429.32,564767.264,405
761094.064,564736.441,409
762758.808,564705.619,447
764423.552,564674.796,367
766088.296,564643.974,307
767753.039,564613.151,305
